ave_fitness	ave_genome_length	ave_num_layers	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_num_layers	max_used_codons	min_genome_length	min_num_layers	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
inf	100.0	1.12	5.72	12.51134629088293	0	0	100	2	15	100	1	5	10	0	3.5143909454345703	50	3.5143909454345703	40	20.0	
2.8022688048507582	100.02	1.08	5.4	0.366168664226755	1	0	105	2	10	95	1	5	10	0	1978.6205298900604	100	1982.134920835495	90	10.0	
100.01394184807391	100.14	1.08	5.4	0.366168664226755	2	0	104	2	10	95	1	5	10	0	1973.0137286186218	150	3955.148649454117	140	6.666666666666671	
2.2533868798043986	100.7	1.08	5.4	0.3452436352641947	3	0	105	3	15	96	1	5	10	0	1938.8337671756744	200	5893.982416629791	190	5.0	
1.5935711681613713	100.52	1.08	5.4	0.3452436352641947	4	0	104	2	10	96	1	5	10	0	1936.5749361515045	250	7830.557352781296	240	4.0	
3.395454107944729	99.78	1.1	5.5	0.3452436352641947	5	0	106	2	10	95	1	5	10	0	1991.5083994865417	300	9822.065752267838	290	3.3333333333333286	
1.628475666398449	99.48	1.12	5.6	0.3452436352641947	6	0	110	2	10	92	1	5	10	0	2041.1600329875946	350	11863.225785255432	340	2.857142857142861	
1.6934913641660971	99.86	1.18	5.9	0.3452436352641947	7	0	106	3	15	94	1	5	10	0	2111.936715364456	400	13975.162500619888	390	2.5	
1.1648859218572543	99.42	1.16	5.8	0.3452436352641947	8	0	109	2	10	93	1	5	10	0	2094.604965209961	450	16069.76746582985	440	2.2222222222222285	
1.9562676635353708	99.58	1.36	6.8	0.3452436352641947	9	0	108	2	10	91	1	5	10	0	2337.0352280139923	500	18406.80269384384	490	2.0	
1.2512274291970746	98.98	1.32	6.6	0.3452436352641947	10	0	107	3	15	93	1	5	10	0	2269.721454143524	550	20676.524147987366	540	1.818181818181813	
1.9217510380905447	97.98	1.3	6.5	0.3424530952320095	11	0	104	3	15	91	1	5	10	0	2253.776556968689	600	22930.300704956055	590	1.6666666666666714	
1.8229191113387577	98.58	1.44	7.2	0.3424530952320095	12	0	107	4	20	88	1	5	10	0	2506.829997062683	650	25437.130702018738	640	1.538461538461533	
1.7249044136071425	98.14	1.58	7.9	0.3424530952320095	13	0	117	5	25	88	1	5	10	0	2739.826364994049	700	28176.957067012787	690	1.4285714285714164	
1.289363999057001	98.06	1.46	7.3	0.3424530952320095	14	0	112	3	15	88	1	5	10	0	2536.035816192627	750	30712.992883205414	740	1.3333333333333286	
1.709297877798329	98.48	1.58	7.9	0.3424530952320095	15	0	119	3	15	87	1	5	10	0	2699.901120662689	800	33412.8940038681	790	1.25	
2.4533119112786412	98.08	1.42	7.1	0.3424530952320095	16	0	117	4	20	86	1	5	10	0	2442.4107320308685	850	35855.30473589897	840	1.17647058823529	
1.2122599168564385	98.42	1.44	7.2	0.3424530952320095	17	0	118	4	20	86	1	5	10	0	2497.693002462387	900	38352.99773836136	890	1.1111111111111143	
1.6863156539682023	100.12	1.34	6.7	0.3424530952320095	18	0	118	3	15	87	1	5	10	0	2370.8832783699036	950	40723.88101673126	940	1.05263157894737	
1.4586956420755226	102.0	1.46	7.3	0.3424530952320095	19	0	123	4	20	88	1	5	10	0	2651.3223402500153	1000	43375.20335698128	990	1.0	
1099.7944387558473	100.16	1.5	7.5	0.3424530952320095	20	0	117	4	20	86	1	5	10	0	2590.0473618507385	1050	45965.250718832016	1040	0.952380952380949	
1.804469133899086	97.74	1.36	6.8	0.3424530952320095	21	0	114	3	15	89	1	5	10	0	2406.048647880554	1100	48371.29936671257	1090	0.9090909090909065	
1.546965572745419	97.88	1.48	7.4	0.3424530952320095	22	0	119	4	20	85	1	5	10	0	2551.002646923065	1150	50922.302013635635	1140	0.8695652173912976	
1.0564778783260487	96.34	1.4	7.0	0.3391834946128431	23	0	109	3	15	87	1	5	10	0	2430.563221693039	1200	53352.865235328674	1190	0.8333333333333286	
2.422429773225423	98.64	1.4	7.0	0.3391834946128431	24	0	110	3	15	86	1	5	10	0	2498.7299904823303	1250	55851.595225811005	1240	0.7999999999999972	
2.419000880332098	100.96	1.34	6.7	0.3391834946128431	25	0	116	3	15	82	1	5	10	0	2350.488100528717	1300	58202.08332633972	1290	0.7692307692307736	
2.5253224470024254	104.12	1.48	7.4	0.3391834946128431	26	0	126	3	15	83	1	5	10	0	2565.61412858963	1350	60767.69745492935	1340	0.7407407407407476	
1.466853455541602	104.48	1.58	7.9	0.3391834946128431	27	0	121	3	15	98	1	5	10	0	2716.1398751735687	1400	63483.83733010292	1390	0.7142857142857082	
2.2197952035238857	104.72	1.62	8.1	0.3391834946128431	28	0	125	3	15	95	1	5	10	0	2766.8719992637634	1450	66250.70932936668	1440	0.6896551724137936	
1.5431506831453274	102.96	1.3	6.5	0.3391834946128431	29	0	121	3	15	92	1	5	10	0	2311.6595618724823	1500	68562.36889123917	1490	0.6666666666666714	
1.5431506831453274	102.96	1.3	6.5	0.3391834946128431	29	0	121	3	15	92	1	5	10	0	2311.6595618724823	1500	68562.36889123917	1490	0.6666666666666714	
