ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
9.779959338350282e+111	26.63	6.5	24.956	17.92	0.20538911986293568	0	0	126	10	116	84	3	3	3	2	22	0	6.074054718017578	500	6.074054718017578	
2.7296419675163658e+45	21.954	7.838888888888889	17.56111111111111	12.533333333333333	0.20089681859990993	1	141	88	29.0	103.0	73.0	2	2.0	2.0	1.0	33	0	1.2374069690704346	1000	7.311461687088013	
7.430362797301517e+75	23.44	7.383333333333334	15.385714285714286	11.066666666666666	0.19114339884472695	2	222	91	29.0	93.0	67.0	1	2.0	2.0	1.0	39	0	0.3613159656524658	1500	7.6727776527404785	
93924671377050.52	24.856	7.391402714932127	15.294117647058824	11.040723981900452	0.19114339884472695	3	281	92	24.0	103.0	75.0	1	2.0	2.0	1.0	46	0	0.45791077613830566	2000	8.130688428878784	
2.0223920923238175e+89	25.202	7.042128603104213	13.556541019955654	9.813747228381375	0.1900559495554859	4	331	80	25.0	72.0	52.0	4	2.0	2.0	1.0	49	0	0.4698467254638672	2500	8.600535154342651	
4.1746669240582746	25.458	6.925053533190578	13.089935760171306	9.488222698072805	0.1900559495554859	5	365	83	25.0	71.0	51.0	3	2.0	2.0	1.0	51	0	0.47567105293273926	3000	9.07620620727539	
156593359787.08514	25.128	6.7899159663865545	12.478991596638656	9.094537815126051	0.1900559495554859	6	390	72	24.0	77.0	59.0	3	2.0	2.0	1.0	51	0	0.4418067932128906	3500	9.518013000488281	
80.64985552163323	27.216	7.129436325678497	12.805845511482255	9.444676409185805	0.18973414606386743	7	412	99	24.0	67.0	50.0	4	2.0	2.0	1.0	52	0	0.44942593574523926	4000	9.96743893623352	
1.5968588896579663	29.538	7.625523012552302	13.684100418410042	10.140167364016737	0.18472851311815447	8	435	99	24.0	71.0	51.0	4	2.0	2.0	1.0	56	0	0.47191357612609863	4500	10.43935251235962	
3.398340245160677	32.728	7.832980972515856	14.361522198731501	10.668076109936575	0.18472851311815447	9	462	105	26.0	76.0	56.0	4	2.0	2.0	1.0	61	0	0.43378353118896484	5000	10.873136043548584	
2.1341591094010295	34.26	8.012738853503185	14.874734607218684	11.036093418259023	0.18472851311815447	10	492	92	24.0	99.0	77.0	3	2.0	2.0	1.0	65	0	0.39038944244384766	5500	11.263525485992432	
9.015804232813024e+22	36.648	8.118367346938776	15.551020408163266	11.46938775510204	0.18472851311815447	11	503	98	32.0	91.0	66.0	2	2.0	2.0	1.0	70	0	0.39025402069091797	6000	11.65377950668335	
1.6162601069621116	38.458	8.174897119341564	16.207818930041153	11.927983539094651	0.18472851311815447	12	518	101	36.0	112.0	86.0	8	2.0	2.0	1.0	74	0	0.413074254989624	6500	12.066853761672974	
