ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
1.2628116234408682	99.068	18.14256619144603	61.116089613034625	45.75356415478615	0.18409138260570002	37	842	258	57.0	284.0	210.0	16	2.0	2.0	1.0	294	0	0.6561164855957031	19000	18.7098171710968	
55507803838.19416	112.492	20.594650205761315	75.22839506172839	56.1522633744856	0.18409138260570002	38	857	299	64.0	375.0	271.0	11	2.0	2.0	1.0	296	0	0.6679091453552246	19500	19.377726316452026	
0.4242809780397248	116.334	21.321792260692465	80.74134419551935	60.29938900203666	0.18409138260570002	39	867	396	74.0	439.0	322.0	11	2.0	2.0	1.0	303	0	0.693617582321167	20000	20.071343898773193	
0.6673484145245611	118.274	21.822916666666668	81.42083333333333	60.88125	0.18409138260570002	40	888	478	74.0	425.0	313.0	11	2.0	2.0	1.0	307	0	0.7097592353820801	20500	20.781103134155273	
0.5878859328857482	127.84	22.83130081300813	90.60162601626017	67.78455284552845	0.18409138260570002	41	897	397	74.0	483.0	358.0	11	2.0	2.0	1.0	311	0	0.7454400062561035	21000	21.526543140411377	
1.1556260846090194	127.482	22.77319587628866	89.88041237113401	67.27628865979382	0.18409138260570002	42	912	369	76.0	482.0	349.0	11	2.0	2.0	1.0	312	0	0.719771146774292	21500	22.24631428718567	
0.7083886841295867	133.56	23.184804928131417	97.39219712525667	72.84188911704312	0.18409138260570002	43	926	469	75.0	637.0	462.0	7	2.0	2.0	1.0	315	0	0.7190918922424316	22000	22.9654061794281	
0.36916531003858843	144.072	24.646090534979425	105.35185185185185	79.09876543209876	0.18409138260570002	44	940	417	74.0	545.0	408.0	6	2.0	2.0	1.0	321	0	0.755291223526001	22500	23.7206974029541	
1.0926836752220264	144.096	24.53734439834025	106.2551867219917	79.9045643153527	0.18409138260570002	45	958	463	74.0	578.0	426.0	20	2.0	2.0	1.0	327	0	0.7566778659820557	23000	24.477375268936157	
0.7211906410076113	145.752	24.016359918200408	103.71370143149284	78.27811860940696	0.18409138260570002	46	969	637	67.0	558.0	405.0	11	2.0	2.0	1.0	331	0	0.7582213878631592	23500	25.235596656799316	
1.00679470890912	148.388	24.857142857142858	109.15102040816326	82.32040816326531	0.18409138260570002	47	979	451	71.0	560.0	405.0	15	2.0	2.0	1.0	333	0	0.8158245086669922	24000	26.05142116546631	
8.684757478295087e+34	149.476	24.014256619144604	106.89002036659878	80.61303462321793	0.18409138260570002	48	989	580	79.0	499.0	378.0	16	2.0	2.0	1.0	336	0	0.8351757526397705	24500	26.88659691810608	
5.666883596270702	148.524	25.344897959183672	111.42040816326531	84.05918367346939	0.18409138260570002	49	999	451	85.0	601.0	451.0	15	2.0	2.0	1.0	338	0	0.8312802314758301	25000	27.71787714958191	
1.655562605190182	157.958	25.24643584521385	115.58452138492872	87.36252545824847	0.18409138260570002	50	1008	459	83.0	601.0	451.0	13	2.0	2.0	1.0	343	0	0.8612403869628906	25500	28.5791175365448	
1.655562605190182	157.958	25.24643584521385	115.58452138492872	87.36252545824847	0.18409138260570002	50	1008	459	83.0	601.0	451.0	13	2.0	2.0	1.0	343	0	0.8612403869628906	25500	28.5791175365448	
