ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
0.6870107603221837	61.926	14.119675456389452	35.72008113590264	27.026369168356997	0.18472851311815447	26	734	197	51.0	238.0	180.0	7	2.0	2.0	1.0	98	0	0.22755026817321777	13500	7.686633586883545	
1.9683483550655896	63.906	13.66938775510204	33.35306122448979	25.26938775510204	0.18472851311815447	27	745	198	51.0	244.0	185.0	6	2.0	2.0	1.0	103	0	0.20848464965820312	14000	7.895118236541748	
1.2648829971224262	66.356	13.782608695652174	34.7888198757764	26.200828157349896	0.18472851311815447	28	763	204	57.0	269.0	202.0	5	2.0	2.0	1.0	108	0	0.2142658233642578	14500	8.109384059906006	
45.507316397539576	69.388	14.624229979466119	36.521560574948666	27.583162217659137	0.18472851311815447	29	776	236	43.0	187.0	136.0	4	2.0	2.0	1.0	110	0	0.21466708183288574	15000	8.324051141738892	
2.0341007287830715e+59	74.064	15.668711656441717	42.41922290388548	31.991820040899796	0.18472851311815447	30	788	241	56.0	248.0	184.0	7	2.0	2.0	1.0	111	0	0.24120187759399414	15500	8.565253019332886	
0.5222731478749666	78.94	16.830265848670756	47.36605316973415	35.607361963190186	0.18472851311815447	31	800	271	56.0	267.0	199.0	13	2.0	2.0	1.0	112	0	0.27024054527282715	16000	8.835493564605713	
16.634590730823536	84.526	17.44927536231884	50.54037267080745	38.060041407867494	0.18472851311815447	32	818	338	55.0	371.0	278.0	16	2.0	2.0	1.0	114	0	0.28974103927612305	16500	9.125234603881836	
0.6533174669014735	89.05	17.556485355648537	53.85564853556485	40.48953974895397	0.18472851311815447	33	841	338	51.0	409.0	306.0	5	2.0	2.0	1.0	117	0	0.28047943115234375	17000	9.40571403503418	
0.5882277786562461	93.538	18.680497925311204	59.7655601659751	44.906639004149376	0.18472851311815447	34	860	279	52.0	312.0	223.0	6	2.0	2.0	1.0	117	0	0.3118011951446533	17500	9.717515230178833	
0.8677066513352486	92.774	20.126315789473683	61.538947368421056	46.473684210526315	0.18472851311815447	35	886	310	58.0	354.0	262.0	4	2.0	2.0	1.0	117	0	0.35112500190734863	18000	10.068640232086182	
73.7230848191707	94.696	20.317525773195875	63.057731958762886	47.715463917525774	0.18472851311815447	36	901	346	63.0	387.0	288.0	4	2.0	2.0	1.0	119	0	0.33154296875	18500	10.400183200836182	
10368120996.194738	93.878	20.835416666666667	64.59583333333333	48.84166666666667	0.18472851311815447	37	922	280	62.0	364.0	269.0	7	2.0	2.0	1.0	119	0	0.3951725959777832	19000	10.795355796813965	
5.324286638680326e+23	99.038	22.51334702258727	70.26078028747433	53.35934291581109	0.18404475086815356	38	936	288	76.0	367.0	271.0	5	2.0	2.0	1.0	119	0	0.39557576179504395	19500	11.190931558609009	
0.7602942134110685	107.556	24.737603305785125	79.78512396694215	60.53099173553719	0.18404475086815356	39	953	386	86.0	519.0	384.0	8	2.0	2.0	1.0	121	0	0.4451158046722412	20000	11.63604736328125	
0.3261820941734079	114.466	26.86070686070686	90.72765072765073	68.85654885654886	0.18404475086815356	40	973	359	86.0	455.0	348.0	15	2.0	2.0	1.0	121	0	0.49780845642089844	20500	12.133855819702148	
0.5512297777200811	120.114	28.107438016528924	97.91735537190083	74.37396694214875	0.18337305211032048	41	990	422	87.0	441.0	336.0	18	2.0	2.0	1.0	125	0	0.5145947933197021	21000	12.64845061302185	
2.615697225042474	123.654	28.339583333333334	100.97083333333333	76.62916666666666	0.18337305211032048	42	1011	377	86.0	442.0	336.0	11	2.0	2.0	1.0	126	0	0.5329568386077881	21500	13.181407451629639	
0.5154016381149442	125.016	27.58105263157895	100.64631578947369	76.3978947368421	0.18337305211032048	43	1037	403	82.0	529.0	399.0	18	2.0	2.0	1.0	126	0	0.5622575283050537	22000	13.743664979934692	
0.6233157049533896	133.706	29.62704918032787	108.91803278688525	82.7110655737705	0.18337305211032048	44	1049	365	87.0	413.0	315.0	12	2.0	2.0	1.0	128	0	0.5607526302337646	22500	14.304417610168457	
0.2978224307821853	140.738	29.941299790356393	114.38574423480084	86.95178197064989	0.1828585198368564	45	1073	416	87.0	482.0	366.0	19	2.0	2.0	1.0	130	0	0.5673661231994629	23000	14.87178373336792	
0.28743433965232934	142.81	29.39578947368421	114.49684210526316	87.10736842105263	0.18272395660207177	46	1099	463	87.0	528.0	397.0	10	2.0	2.0	1.0	131	0	0.578516960144043	23500	15.450300693511963	
0.5823144962538633	151.31	30.216842105263158	121.64842105263158	92.63368421052631	0.18211509615997232	47	1125	463	88.0	528.0	402.0	15	2.0	2.0	1.0	133	0	0.5863304138183594	24000	16.036631107330322	
0.2810778186287034	156.4	29.36421052631579	120.22315789473684	91.54105263157895	0.18067602328449764	48	1151	437	89.0	533.0	406.0	12	2.0	2.0	1.0	136	0	0.5800323486328125	24500	16.616663455963135	
0.2744354078510377	168.168	31.215320910973084	137.93374741200827	104.80538302277432	0.18067602328449764	49	1169	476	89.0	615.0	463.0	29	2.0	2.0	1.0	139	0	0.67934250831604	25000	17.296005964279175	
0.26828661398039183	168.006	30.26980728051392	131.2355460385439	99.83297644539614	0.18067602328449764	50	1203	619	89.0	741.0	558.0	17	2.0	2.0	1.0	142	0	0.6195082664489746	25500	17.91551423072815	
