ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
1.808894833846258e+107	47.65	6.790890269151139	24.198757763975156	15.753623188405797	2840213518.909115	19	713	117	21.0	113.0	76.0	4	2.0	2.0	1.0	236	0	0.09332156181335449	10000	2.5271153450012207	
9.92619720019325e+42	48.34	6.629399585921325	23.22153209109731	15.064182194616977	2840213518.909115	20	731	117	23.0	121.0	79.0	9	2.0	2.0	1.0	245	0	0.0905768871307373	10500	2.617692232131958	
6.2172994828412516e+122	48.386	6.498956158663883	23.298538622129435	15.096033402922755	2840213518.909115	21	753	153	23.0	174.0	118.0	4	2.0	2.0	1.0	261	0	0.13631749153137207	11000	2.75400972366333	
1.118887279098578e+107	50.328	6.79253112033195	24.524896265560166	15.96058091286307	2840213518.909115	22	772	122	23.0	166.0	111.0	6	2.0	2.0	1.0	282	0	0.09082627296447754	11500	2.8448359966278076	
2.6177205422469617e+85	49.236	6.831622176591376	24.418891170431213	15.899383983572895	2840157121.7404394	23	786	156	20.0	128.0	90.0	6	2.0	2.0	1.0	294	0	0.09234952926635742	12000	2.937185525894165	
1.1953406311499049e+96	49.738	6.904958677685951	24.299586776859503	15.861570247933884	2840157121.7404394	24	803	147	20.0	129.0	88.0	7	2.0	2.0	1.0	305	0	0.0944969654083252	12500	3.0316824913024902	
5.041108375497811e+137	51.528	7.0269151138716355	24.728778467908903	16.252587991718425	2840157121.7404394	25	820	142	20.0	126.0	89.0	8	2.0	2.0	1.0	323	0	0.09687137603759766	13000	3.128553867340088	
1.3100629117319215e+145	54.378	7.291836734693877	27.110204081632652	17.744897959183675	2840157121.7404394	26	830	155	24.0	134.0	90.0	7	2.0	2.0	1.0	339	0	0.10080599784851074	13500	3.2293598651885986	
7.505132829192117e+51	57.204	7.477551020408163	27.93469387755102	18.324489795918367	2840157121.7404394	27	840	155	26.0	158.0	108.0	5	2.0	2.0	1.0	367	0	0.10293221473693848	14000	3.332292079925537	
1.9435024304892887e+105	58.97	7.761133603238866	30.469635627530366	19.987854251012145	2840157121.7404394	28	846	151	26.0	186.0	126.0	8	2.0	2.0	1.0	389	0	0.10688638687133789	14500	3.439178466796875	
4.8735378412739366e+148	59.446	8.296296296296296	32.458847736625515	21.432098765432098	2840157121.7404394	29	860	152	26.0	143.0	96.0	7	2.0	2.0	1.0	408	0	0.11797428131103516	15000	3.55715274810791	
1.8458847949523874e+70	61.668	8.773388773388774	35.87318087318087	23.79002079002079	2840157121.7404394	30	880	169	27.0	141.0	96.0	6	2.0	2.0	1.0	417	0	0.12508583068847656	15500	3.6822385787963867	
1.6701733862299328e+103	63.04	8.723140495867769	35.16528925619835	23.266528925619834	2840157121.7404394	31	897	182	28.0	156.0	107.0	7	2.0	2.0	1.0	436	0	0.11907410621643066	16000	3.8013126850128174	
2.8620546490360105e+121	70.14	9.369834710743802	40.861570247933884	27.117768595041323	2840096117.401812	32	913	183	29.0	180.0	124.0	7	2.0	2.0	1.0	449	0	0.13399720191955566	16500	3.935309886932373	
2.9306544334655686e+114	73.686	10.162551440329219	41.12551440329218	27.57201646090535	2801737411.342231	33	928	180	42.0	177.0	123.0	15	2.0	2.0	1.0	474	0	0.140824556350708	17000	4.076134443283081	
1.275355048462592e+144	76.408	10.177551020408163	43.10408163265306	28.816326530612244	2801737411.342231	34	939	220	34.0	207.0	148.0	15	2.0	2.0	1.0	502	0	0.1418149471282959	17500	4.217949390411377	
3.415093312679921e+98	80.778	11.162271805273834	47.4868154158215	31.993914807302232	2801737411.342231	35	946	221	34.0	242.0	167.0	19	2.0	2.0	1.0	533	0	0.15650177001953125	18000	4.374451160430908	
4.364616720720515e+131	79.61	10.44421906693712	44.393509127789045	29.744421906693713	2801737411.342231	36	954	221	37.0	212.0	144.0	17	2.0	2.0	1.0	553	0	0.146378755569458	18500	4.520829916000366	
1.7971122472529859e+109	82.298	11.183838383838383	49.438383838383835	33.23434343434344	1398168655.8675363	37	959	238	39.0	287.0	193.0	10	2.0	2.0	1.0	583	0	0.16337227821350098	19000	4.684202194213867	
1.101126320568388e+146	86.886	11.248987854251013	50.08906882591093	33.77935222672065	1398168655.8675363	38	965	272	34.0	287.0	193.0	10	2.0	2.0	1.0	603	0	0.18538904190063477	19500	4.869591236114502	
2.8193332989774744e+140	94.712	12.316326530612244	58.16122448979592	39.46122448979592	1398168633.249447	39	975	231	37.0	287.0	193.0	12	2.0	2.0	1.0	634	0	0.18450570106506348	20000	5.054096937179565	
6.850245500949139e+106	101.838	12.74795081967213	61.89754098360656	42.08196721311475	1398168633.249447	40	987	278	44.0	287.0	194.0	13	2.0	2.0	1.0	663	0	0.19069552421569824	20500	5.244792461395264	
1.038383876861563e+139	108.388	13.476386036960985	70.37371663244353	47.83572895277207	1398168633.249447	41	1001	304	43.0	320.0	216.0	7	2.0	2.0	1.0	688	0	0.22826218605041504	21000	5.473054647445679	
1.3980955666348207e+60	120.482	14.673387096774194	81.50806451612904	55.497983870967744	1398168633.1538336	42	1006	358	45.0	375.0	257.0	9	2.0	2.0	1.0	707	0	0.25049877166748047	21500	5.723553419113159	
4.316570007443922e+63	136.234	15.671399594320487	94.12170385395538	64.07302231237323	1398168609.8902638	43	1013	399	51.0	467.0	319.0	12	2.0	2.0	1.0	728	0	0.28410911560058594	22000	6.007662534713745	
3.0786681285886126e+63	138.362	15.722448979591837	91.43469387755103	62.24081632653061	1398168589.1464267	44	1023	370	52.0	396.0	277.0	15	2.0	2.0	1.0	755	0	0.28410959243774414	22500	6.291772127151489	
1.4149859768669352e+137	151.144	16.344827586206897	98.57200811359026	67.02231237322515	1398168589.1464267	45	1031	421	58.0	522.0	360.0	11	2.0	2.0	1.0	776	0	0.2851588726043701	23000	6.576930999755859	
1.1111468731412715e+128	159.1	16.601214574898787	103.42914979757084	70.3663967611336	1398163058.1901526	46	1037	443	57.0	436.0	301.0	22	2.0	2.0	1.0	819	0	0.2960484027862549	23500	6.872979402542114	
5.392904074820656e+122	172.578	17.602851323828922	117.35845213849286	79.979633401222	1398163058.1901526	47	1047	506	65.0	656.0	452.0	17	2.0	2.0	1.0	840	0	0.32849693298339844	24000	7.201476335525513	
8.679841541500877e+98	190.584	19.644171779141104	137.68916155419222	93.920245398773	1394026270.852432	48	1058	588	56.0	656.0	452.0	29	2.0	2.0	1.0	867	0	0.3918464183807373	24500	7.59332275390625	
8.721332771245679e+122	212.472	20.103448275862068	150.35294117647058	102.32251521298174	1394026269.3667915	49	1066	546	58.0	619.0	427.0	31	2.0	2.0	1.0	890	0	0.39450955390930176	25000	7.987832307815552	
4.406542361529502e+98	232.774	21.756048387096776	174.72379032258064	119.08064516129032	1394026188.3572133	50	1070	625	61.0	619.0	427.0	22	2.0	2.0	1.0	931	0	0.47269248962402344	25500	8.460524797439575	
