ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
3.5459739714545227e+142	25.082	6.496	23.54	16.886	0.19114339884472695	0	0	118	10	112	79	3	3	3	2	33	0	5.055584669113159	500	5.055584669113159	
6.160823724414457e+38	22.27	7.502824858757062	16.073446327683616	11.556497175141242	0.19114339884472695	1	147	114	29.0	97.0	71.0	2	2.0	2.0	1.0	35	0	0.8481099605560303	1000	5.9036946296691895	
37596.75877334083	22.184	6.9168646080760094	14.356294536817103	10.353919239904988	0.19114339884472695	2	227	110	28.0	117.0	82.0	2	2.0	2.0	1.0	38	0	0.440399169921875	1500	6.3440937995910645	
3.562150539058798e+22	22.576	6.747252747252747	12.854945054945055	9.320879120879122	0.19114339884472695	3	273	94	30.0	87.0	67.0	1	2.0	2.0	1.0	39	0	0.48151397705078125	2000	6.825607776641846	
1.711852642354816e+18	24.758	7.203947368421052	13.480263157894736	9.953947368421053	0.19026885477704045	4	317	88	30.0	73.0	58.0	2	2.0	2.0	1.0	43	0	0.438906192779541	2500	7.264513969421387	
2.047942400304656e+25	25.274	7.557734204793029	13.70152505446623	10.176470588235293	0.18810560271614868	5	359	93	21.0	68.0	49.0	3	2.0	2.0	1.0	49	0	0.457611083984375	3000	7.722125053405762	
1.8788783038879007	25.778	7.870488322717622	14.411889596602972	10.753715498938428	0.18810560271614868	6	389	97	27.0	61.0	48.0	2	2.0	2.0	1.0	55	0	0.40886735916137695	3500	8.130992412567139	
20488528448.16461	27.236	8.528260869565218	16.41521739130435	12.243478260869566	0.18810560271614868	7	430	93	27.0	71.0	54.0	2	2.0	2.0	1.0	57	0	0.4305124282836914	4000	8.56150484085083	
980734206443.0295	28.598	8.593548387096774	16.032258064516128	12.075268817204302	0.18810560271614868	8	466	113	24.0	75.0	58.0	3	2.0	2.0	1.0	59	0	0.46086716651916504	4500	9.022372007369995	
957831908504.3412	29.286	8.390756302521009	15.794117647058824	11.834033613445378	0.18810560271614868	9	491	122	35.0	97.0	77.0	5	2.0	2.0	1.0	68	0	0.46366047859191895	5000	9.486032485961914	
22.371366766979964	30.878	8.46058091286307	15.943983402489627	11.973029045643154	0.18810560271614868	10	510	100	27.0	104.0	80.0	4	2.0	2.0	1.0	72	0	0.4086272716522217	5500	9.894659757614136	
2.0454598529580457	31.49	8.880252100840336	16.892857142857142	12.680672268907562	0.18810560271614868	11	534	101	29.0	85.0	65.0	4	2.0	2.0	1.0	74	0	0.4587111473083496	6000	10.353370904922485	
216104214737.14804	32.878	8.860416666666667	16.85625	12.66875	0.18810560271614868	12	555	77	29.0	101.0	71.0	3	2.0	2.0	1.0	78	0	0.4600820541381836	6500	10.813452959060669	
2.773211128871502	32.98	8.82815734989648	16.606625258799173	12.55072463768116	0.18810560271614868	13	573	74	30.0	90.0	70.0	2	2.0	2.0	1.0	82	0	0.4450807571411133	7000	11.258533716201782	
1.7073152371507272	33.724	8.831275720164609	16.17283950617284	12.277777777777779	0.18810560271614868	14	588	85	25.0	65.0	52.0	2	2.0	2.0	1.0	85	0	0.43626856803894043	7500	11.694802284240723	
17.660146210988074	35.392	9.113168724279836	17.633744855967077	13.360082304526749	0.18810560271614868	15	603	95	28.0	82.0	64.0	6	2.0	2.0	1.0	89	0	0.4595024585723877	8000	12.15430474281311	
3371623.980274023	36.064	9.205020920502092	17.675732217573223	13.412133891213388	0.18810560271614868	16	626	93	30.0	79.0	62.0	6	2.0	2.0	1.0	94	0	0.5065131187438965	8500	12.660817861557007	
1.7313172458550146	37.262	9.663244353182751	19.13141683778234	14.540041067761807	0.18810560271614868	17	639	98	32.0	80.0	65.0	6	2.0	2.0	1.0	98	0	0.49024152755737305	9000	13.15105938911438	
8235.526060106806	40.956	10.47107438016529	21.456611570247933	16.334710743801654	0.18810560271614868	18	656	113	32.0	90.0	71.0	5	2.0	2.0	1.0	101	0	0.5023806095123291	9500	13.653439998626709	
2.3102541514120363	44.162	10.941056910569106	22.869918699186993	17.45528455284553	0.18810560271614868	19	665	107	34.0	91.0	70.0	6	2.0	2.0	1.0	103	0	0.5358960628509521	10000	14.189336061477661	
1.416362077775716	46.084	11.074898785425102	23.39676113360324	17.977732793522268	0.18810560271614868	20	672	126	38.0	154.0	115.0	7	2.0	2.0	1.0	107	0	0.49809741973876953	10500	14.68743348121643	
14.908663985373263	48.26	11.146639511201629	23.60488798370672	18.175152749490834	0.18810560271614868	21	682	133	34.0	175.0	132.0	6	2.0	2.0	1.0	113	0	0.5060794353485107	11000	15.193512916564941	
1.4027238266070354	51.392	11.513292433537833	24.94683026584867	19.188139059304703	0.18810560271614868	22	693	168	36.0	119.0	91.0	7	2.0	2.0	1.0	116	0	0.45502305030822754	11500	15.648535966873169	
1.4953379556266093	49.656	11.770961145194274	25.90593047034765	19.768916155419223	0.18810560271614868	23	705	138	35.0	108.0	84.0	6	2.0	2.0	1.0	124	0	0.4571545124053955	12000	16.105690479278564	
2.4734690562351083	50.516	11.611670020120725	25.82092555331992	19.593561368209254	0.18721016297080137	24	709	140	35.0	111.0	84.0	4	2.0	2.0	1.0	128	0	0.46709513664245605	12500	16.57278561592102	
1.253146706581298	53.102	12.425357873210634	28.30674846625767	21.572597137014316	0.18721016297080137	25	721	154	39.0	180.0	133.0	7	2.0	2.0	1.0	130	0	0.5245652198791504	13000	17.09735083580017	
1.3331028292784406	55.198	13.119433198380566	30.560728744939272	23.299595141700404	0.18721016297080137	26	728	174	36.0	170.0	123.0	7	2.0	2.0	1.0	137	0	0.5311856269836426	13500	17.628536462783813	
0.7841528045012713	61.748	14.510288065843621	35.67901234567901	27.253086419753085	0.18721016297080137	27	743	208	47.0	172.0	125.0	6	2.0	2.0	1.0	143	0	0.6303439140319824	14000	18.258880376815796	
0.776383103360661	64.69	14.193482688391038	34.73930753564155	26.513238289205702	0.18721016297080137	28	753	187	44.0	232.0	182.0	6	2.0	2.0	1.0	147	0	0.5777275562286377	14500	18.836607933044434	
1.0729674609548836	66.35	14.255670103092784	36.414432989690724	27.674226804123712	0.18721016297080137	29	769	212	48.0	232.0	182.0	8	2.0	2.0	1.0	151	0	0.5316746234893799	15000	19.368282556533813	
2.106252392156174	66.972	13.830957230142566	33.39103869653768	25.492871690427698	0.18721016297080137	30	779	168	42.0	167.0	132.0	14	2.0	2.0	1.0	155	0	0.5326488018035889	15500	19.900931358337402	
1.026909293647787e+16	70.522	15.39553752535497	39.92292089249493	30.527383367139958	0.18721016297080137	31	786	199	48.0	210.0	161.0	14	2.0	2.0	1.0	165	0	0.5679271221160889	16000	20.46885848045349	
0.5608399829252249	70.664	15.431771894093686	42.15071283095723	32.07739307535642	0.18721016297080137	32	795	196	43.0	222.0	167.0	3	2.0	2.0	1.0	173	0	0.5755002498626709	16500	21.044358730316162	
1.2004981322229846	75.684	15.197938144329896	40.97113402061856	30.950515463917526	0.18721016297080137	33	811	193	38.0	179.0	136.0	9	2.0	2.0	1.0	183	0	0.5683341026306152	17000	21.612692832946777	
1.5214988202820399	76.426	15.943434343434344	43.50707070707071	32.8969696969697	0.18721016297080137	34	817	225	41.0	168.0	126.0	11	2.0	2.0	1.0	192	0	0.584054708480835	17500	22.196747541427612	
0.42919896496892157	73.278	15.854469854469855	42.28690228690229	32.21829521829522	0.18721016297080137	35	836	172	47.0	184.0	136.0	11	2.0	2.0	1.0	200	0	0.6069557666778564	18000	22.80370330810547	
1.003255868244859	77.988	16.41995841995842	45.906444906444904	34.84199584199584	0.18721016297080137	36	856	187	62.0	230.0	171.0	9	2.0	2.0	1.0	208	0	0.6339457035064697	18500	23.43764901161194	
1.060213761935492	82.098	16.459627329192546	49.33540372670807	37.33126293995859	0.18721016297080137	37	873	218	59.0	236.0	181.0	8	2.0	2.0	1.0	210	0	0.6516873836517334	19000	24.089336395263672	
2.458288199293738	85.46	17.06530612244898	51.14693877551021	38.81224489795918	0.18721016297080137	38	884	236	53.0	247.0	186.0	14	2.0	2.0	1.0	213	0	0.6920294761657715	19500	24.781365871429443	
0.6019244043814593	88.16	17.09406952965235	51.02249488752556	38.76891615541922	0.18514678089302186	39	895	292	52.0	247.0	186.0	8	2.0	2.0	1.0	216	0	0.6351490020751953	20000	25.41651487350464	
1.8527033746414142e+39	93.154	17.315151515151516	53.27272727272727	40.36363636363637	0.18514678089302186	40	901	267	67.0	293.0	223.0	6	2.0	2.0	1.0	217	0	0.6438686847686768	20500	26.060383558273315	
0.6911373041403887	96.962	18.643584521384927	58.04276985743381	43.973523421588595	0.18514678089302186	41	910	295	58.0	299.0	230.0	8	2.0	2.0	1.0	220	0	0.6719057559967041	21000	26.73228931427002	
658954017705770.6	98.364	17.89046653144016	57.05882352941177	43.13793103448276	0.18514678089302186	42	918	280	53.0	319.0	248.0	14	2.0	2.0	1.0	222	0	0.6096103191375732	21500	27.341899633407593	
2.3670584596208608e+17	97.988	17.90835030549898	55.55804480651731	41.686354378818734	0.18514678089302186	43	928	261	53.0	272.0	206.0	14	2.0	2.0	1.0	223	0	0.6379909515380859	22000	27.97989058494568	
0.6716889703141019	103.682	19.391304347826086	62.6935817805383	47.17391304347826	0.18514678089302186	44	946	301	57.0	290.0	218.0	2	2.0	2.0	1.0	226	0	0.6938271522521973	22500	28.673717737197876	
0.7222419966417921	110.098	20.60369609856263	66.03901437371663	49.82340862422998	0.18514678089302186	45	960	301	57.0	368.0	278.0	7	2.0	2.0	1.0	228	0	0.6450223922729492	23000	29.318740129470825	
808.294308999393	116.508	21.179591836734694	69.78571428571429	52.66530612244898	0.18514678089302186	46	971	333	57.0	332.0	251.0	10	2.0	2.0	1.0	232	0	0.6606330871582031	23500	29.97937321662903	
1.243198281332469	123.2	21.579591836734693	74.09591836734694	55.92448979591837	0.18514678089302186	47	981	366	74.0	339.0	260.0	14	2.0	2.0	1.0	239	0	0.7195632457733154	24000	30.698936462402344	
0.5025743517991933	129.494	21.458847736625515	72.62345679012346	54.83539094650206	0.18514678089302186	48	996	366	76.0	418.0	304.0	18	2.0	2.0	1.0	241	0	0.7072772979736328	24500	31.406213760375977	
1.9566417395232714	138.444	22.925252525252525	81.33333333333333	61.385858585858585	0.18514678089302186	49	1002	467	69.0	405.0	306.0	16	2.0	2.0	1.0	245	0	0.8079226016998291	25000	32.214136362075806	
0.7619533103733516	151.194	24.204123711340205	87.38144329896907	65.98350515463918	0.18514678089302186	50	1018	467	73.0	405.0	306.0	14	2.0	2.0	1.0	246	0	0.7714943885803223	25500	32.98563075065613	
0.7619533103733516	151.194	24.204123711340205	87.38144329896907	65.98350515463918	0.18514678089302186	50	1018	467	73.0	405.0	306.0	14	2.0	2.0	1.0	246	0	0.7714943885803223	25500	32.98563075065613	
