ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
4.4888807402843015e+119	24.656	6.496	22.968	16.598	0.20110113495403992	0	0	123	10	113	82	3	3	3	2	29	0	3.7132809162139893	500	3.7132809162139893	
7.945697797394765e+71	20.686	7.811320754716981	16.59568733153639	12.037735849056604	0.1983523544207589	1	130	112	38.0	142.0	102.0	2	2.0	2.0	1.0	37	0	0.10858798027038574	1000	3.821868896484375	
624.9756346059028	21.612	7.432558139534883	14.769767441860465	10.8	0.19834139404373624	2	201	112	38.0	142.0	102.0	2	2.0	2.0	1.0	39	0	0.10766196250915527	1500	3.9295308589935303	
13.802910869374251	24.014	7.205479452054795	14.123287671232877	10.32420091324201	0.1900559495554859	3	264	112	38.0	141.0	103.0	2	2.0	2.0	1.0	42	0	0.12427091598510742	2000	4.053801774978638	
3005.566530669694	23.988	7.518358531317495	13.868250539956803	10.25269978401728	0.1900559495554859	4	302	103	38.0	142.0	101.0	3	2.0	2.0	1.0	44	0	0.15156340599060059	2500	4.205365180969238	
1224024.7941107843	25.664	7.380952380952381	13.378787878787879	9.885281385281385	0.1900559495554859	5	341	95	23.0	58.0	44.0	3	2.0	2.0	1.0	47	0	0.14074325561523438	3000	4.346108436584473	
71869472208203.2	26.446	7.5576519916142555	13.859538784067086	10.318658280922431	0.1900559495554859	6	365	95	22.0	68.0	50.0	3	2.0	2.0	1.0	47	0	0.13338947296142578	3500	4.479497909545898	
1215166.4821921277	27.188	7.6263048016701465	13.835073068893529	10.288100208768267	0.1900559495554859	7	386	94	21.0	72.0	51.0	3	2.0	2.0	1.0	49	0	0.1570451259613037	4000	4.636543035507202	
2.4255882724448643	29.434	7.787941787941788	14.089397089397089	10.575883575883577	0.1900559495554859	8	406	101	21.0	86.0	64.0	3	2.0	2.0	1.0	50	0	0.17836546897888184	4500	4.814908504486084	
103497562195872.05	31.312	7.8742138364779874	14.362683438155136	10.81341719077568	0.1900559495554859	9	430	97	27.0	98.0	75.0	4	2.0	2.0	1.0	52	0	0.1645960807800293	5000	4.979504585266113	
61393031.30952188	33.626	8.428571428571429	15.308163265306122	11.618367346938776	0.1900559495554859	10	441	95	27.0	99.0	77.0	5	2.0	2.0	1.0	55	0	0.19929742813110352	5500	5.178802013397217	
1.330149620010613	34.45	8.801229508196721	16.229508196721312	12.352459016393443	0.1900559495554859	11	454	98	29.0	99.0	77.0	7	2.0	2.0	1.0	59	0	0.2318112850189209	6000	5.410613298416138	
2.004332979679357	37.882	8.969325153374234	16.584867075664622	12.633946830265849	0.1900559495554859	12	466	110	30.0	95.0	72.0	8	2.0	2.0	1.0	59	0	0.19882607460021973	6500	5.609439373016357	
1.3143815799523154e+18	37.73	9.282520325203253	16.701219512195124	12.83739837398374	0.1900559495554859	13	475	114	34.0	116.0	92.0	6	2.0	2.0	1.0	64	0	0.1840989589691162	7000	5.793538331985474	
1.755244491172279	38.254	9.442622950819672	17.975409836065573	13.706967213114755	0.18472851311815447	14	487	119	36.0	142.0	103.0	7	2.0	2.0	1.0	72	0	0.16783428192138672	7500	5.96137261390686	
2.0500064043530006	39.24	9.795501022494888	18.505112474437627	14.118609406952965	0.18472851311815447	15	499	117	35.0	111.0	80.0	6	2.0	2.0	1.0	75	0	0.13962793350219727	8000	6.101000547409058	
1.2114357330910823	43.112	10.32128514056225	20.795180722891565	15.883534136546185	0.18472851311815447	16	502	126	35.0	147.0	110.0	6	2.0	2.0	1.0	80	0	0.15918779373168945	8500	6.260188341140747	
2.9154035184386844	42.812	10.018255578093306	19.348884381338742	14.693711967545639	0.18472851311815447	17	510	132	47.0	150.0	111.0	6	2.0	2.0	1.0	83	0	0.1337587833404541	9000	6.393947124481201	
1.159654124796295	43.438	9.863821138211382	19.21747967479675	14.640243902439025	0.18472851311815447	18	518	120	33.0	114.0	86.0	8	2.0	2.0	1.0	86	0	0.1511859893798828	9500	6.545133113861084	
133097046269730.06	46.12	9.985887096774194	19.580645161290324	14.919354838709678	0.18472851311815447	19	523	113	41.0	131.0	94.0	5	2.0	2.0	1.0	87	0	0.15317249298095703	10000	6.698305606842041	
819474661479944.5	47.828	10.608870967741936	22.889112903225808	17.256048387096776	0.18472851311815447	20	527	116	33.0	155.0	111.0	6	2.0	2.0	1.0	96	0	0.16167712211608887	10500	6.85998272895813	
1.2995647941397839	49.61	10.808080808080808	24.638383838383838	18.494949494949495	0.18472851311815447	21	532	130	33.0	146.0	106.0	1	2.0	2.0	1.0	104	0	0.164323091506958	11000	7.024305820465088	
1.5831729872123463	52.974	10.856850715746422	24.99795501022495	18.846625766871167	0.18472851311815447	22	543	129	44.0	138.0	108.0	5	2.0	2.0	1.0	108	0	0.1715390682220459	11500	7.195844888687134	
26.549384916145787	53.698	10.606490872210953	24.375253549695742	18.316430020283974	0.18472851311815447	23	551	136	39.0	128.0	97.0	6	2.0	2.0	1.0	113	0	0.15849828720092773	12000	7.3543431758880615	
0.882664842115184	55.21	11.157575757575758	25.543434343434342	19.21212121212121	0.18472851311815447	24	556	154	39.0	173.0	126.0	10	2.0	2.0	1.0	116	0	0.19015741348266602	12500	7.5445005893707275	
1.7562177402600478	54.874	11.541414141414142	26.82020202020202	20.35757575757576	0.18472851311815447	25	561	158	40.0	157.0	126.0	5	2.0	2.0	1.0	122	0	0.18067574501037598	13000	7.7251763343811035	
1.3043777928574627	56.808	12.283673469387756	29.610204081632652	22.546938775510203	0.18437562732743598	26	572	158	44.0	172.0	132.0	8	2.0	2.0	1.0	127	0	0.18857502937316895	13500	7.9137513637542725	
3.4440191927359745e+114	61.736	13.693415637860083	34.382716049382715	26.347736625514404	0.18437562732743598	27	587	183	46.0	194.0	155.0	4	2.0	2.0	1.0	129	0	0.21028876304626465	14000	8.124040126800537	
1.3243865137299995	65.6	14.349693251533742	38.04703476482618	29.132924335378323	0.17875169877923067	28	599	187	46.0	202.0	159.0	6	2.0	2.0	1.0	131	0	0.24493956565856934	14500	8.368979692459106	
1.0090005595116784	72.112	15.31910569105691	41.235772357723576	31.8109756097561	0.17875169877923067	29	608	226	48.0	262.0	200.0	5	2.0	2.0	1.0	132	0	0.30718541145324707	15000	8.676165103912354	
1.842014601376288	74.318	15.96311475409836	43.38319672131148	33.53073770491803	0.17875169877923067	30	621	219	48.0	276.0	205.0	6	2.0	2.0	1.0	139	0	0.2602860927581787	15500	8.936451196670532	
0.9954352806906267	79.08	16.464646464646464	45.666666666666664	35.4040404040404	0.17875169877923067	31	626	255	56.0	318.0	238.0	18	2.0	2.0	1.0	143	0	0.28707313537597656	16000	9.223524332046509	
0.829331918849007	81.284	16.8989898989899	48.70505050505051	37.6989898989899	0.17875169877923067	32	631	217	53.0	251.0	193.0	13	2.0	2.0	1.0	148	0	0.286710262298584	16500	9.510234594345093	
0.9769351794139357	85.238	17.483805668016196	50.502024291497975	39.22064777327935	0.17875169877923067	33	637	257	63.0	307.0	236.0	18	2.0	2.0	1.0	156	0	0.2872915267944336	17000	9.797526121139526	
0.8544827885733934	91.056	17.496969696969696	51.26464646464647	39.97373737373737	0.17875169877923067	34	642	281	56.0	336.0	255.0	12	2.0	2.0	1.0	160	0	0.34369468688964844	17500	10.141220808029175	
1.0497516421700346	91.822	18.346938775510203	55.49183673469388	43.087755102040816	0.17875169877923067	35	652	313	72.0	408.0	311.0	15	2.0	2.0	1.0	164	0	0.30065011978149414	18000	10.441870927810669	
0.4859044469929608	91.316	18.600409836065573	57.10860655737705	44.07786885245902	0.17871551660588406	36	664	249	66.0	286.0	220.0	14	2.0	2.0	1.0	169	0	0.3067355155944824	18500	10.748606443405151	
1.051988044401223	92.15	18.65173116089613	54.92871690427699	42.580448065173115	0.17871551660588406	37	673	263	64.0	234.0	178.0	10	2.0	2.0	1.0	173	0	0.3131561279296875	19000	11.061762571334839	
1.2458821299977905e+89	95.082	18.448347107438018	55.299586776859506	42.91942148760331	0.1782972775561767	38	689	247	64.0	270.0	213.0	15	2.0	2.0	1.0	178	0	0.3477449417114258	19500	11.409507513046265	
1.0062888180300715	99.48	19.43877551020408	62.56938775510204	48.3795918367347	0.17744463408410252	39	699	286	62.0	300.0	230.0	15	2.0	2.0	1.0	183	0	0.3642733097076416	20000	11.773780822753906	
