ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
0.03823214381482144	10.0	3.2704918032786887	3.6311475409836067	2.4672131147540983	0.08988655002442193	0	378	10	10.0	13.0	10.0	10	2.0	2.0	1.0	0	0	0.5413289070129395	500	0.5413289070129395	
0.0346710378956012	10.0	4.445054945054945	5.0989010989010985	3.8076923076923075	0.14254969307414106	1	697	19	17.0	22.0	19.0	1	2.0	2.0	1.0	2	0	0.9990546703338623	1000	1.5403835773468018	
0.03996827080306105	10.108	4.874045801526718	5.812977099236641	4.404580152671755	0.14254969307414106	2	936	25	17.0	22.0	19.0	1	2.0	2.0	1.0	6	0	0.47373366355895996	1500	2.0141172409057617	
0.038638669476138095	10.332	5.491467576791809	6.918088737201365	5.3174061433447095	0.14254969307414106	3	1144	25	21.0	26.0	23.0	1	2.0	2.0	1.0	13	0	0.5670590400695801	2000	2.581176280975342	
0.04275478022068782	10.922	5.533123028391167	7.3627760252365935	5.61198738170347	0.46972906034723777	4	1328	25	20.0	27.0	23.0	1	2.0	2.0	1.0	14	0	0.49066829681396484	2500	3.0718445777893066	
0.04298607499794049	11.546	5.53099730458221	7.466307277628032	5.671159029649596	0.46972906034723777	5	1458	33	20.0	26.0	22.0	1	2.0	2.0	1.0	18	0	0.5809650421142578	3000	3.6528096199035645	
0.055102984328128525	12.498	6.02051282051282	8.146153846153846	6.279487179487179	0.5108742761216447	6	1569	32	18.0	29.0	24.0	2	2.0	2.0	1.0	23	0	0.5277450084686279	3500	4.180554628372192	
0.05594620530705365	12.62	6.097883597883598	8.43915343915344	6.478835978835979	0.6962944596202694	7	1692	28	18.0	23.0	19.0	2	2.0	2.0	1.0	27	0	0.497636079788208	4000	4.6781907081604	
0.062311052967387655	14.014	6.491525423728813	9.242130750605327	7.142857142857143	0.7133830370144356	8	1780	31	17.0	27.0	22.0	1	2.0	2.0	1.0	32	0	0.5359246730804443	4500	5.214115381240845	
0.0788884251089456	14.95	7.09375	10.379807692307692	8.091346153846153	0.84752049455166	9	1865	31	18.0	31.0	25.0	2	2.0	2.0	1.0	39	0	0.5827534198760986	5000	5.796868801116943	
