1.20000	6893.52397	7.00000	2.72987
1.20000	2296.83060	6.00000	2.62827
0.60000	2351.50282	5.00000	6.87776
0.60000	5192.01216	1.00000	4.26253
1.20000	1991.61209	7.00000	3.20092
1.20000	2568.49424	1.00000	2.68777
0.60000	4525.04276	1.00000	4.46809
1.20000	2377.53747	3.00000	2.55434
1.35300	6423.09473	6.00000	2.18945
1.20000	2220.87224	3.00000	2.53208
0.60000	2330.20509	3.00000	6.88321
1.20000	448.52054	1.00000	2.75967
1.20000	2500.97586	6.00000	2.67929
0.60000	1727.63402	6.00000	7.65451
0.60000	3098.12774	1.00000	5.46391
1.20000	2254.63031	4.00000	2.61364
0.81400	2306.95766	4.00000	4.22054
0.60000	3089.16333	2.00000	5.71192
1.20000	5112.09537	7.00000	2.86202
1.20000	2354.93017	3.00000	2.46427
1.20000	6639.48434	4.00000	2.49051
1.20000	2554.08904	3.00000	2.50695
1.20000	3602.03184	5.00000	2.78249
0.60000	7392.93242	1.00000	3.84090
0.93700	2161.04057	6.00000	4.11130
0.60000	2687.62132	7.00000	9.09039
0.98600	2717.97955	2.00000	3.10433
0.60000	2653.15784	2.00000	4.96881
1.20000	2365.98951	3.00000	2.44446
1.20000	2416.03607	2.00000	2.53760
1.20000	7109.88347	2.00000	2.31896
0.83900	2710.19008	1.00000	4.09199
1.20000	2268.31536	7.00000	3.11349
1.20000	2207.37571	6.00000	2.68449
1.20000	2192.80189	5.00000	2.96665
1.20000	7015.83392	1.00000	2.44937
1.20000	2096.93721	5.00000	2.51368
1.28000	2423.02015	4.00000	2.45882
1.08400	2640.51700	1.00000	2.80109
1.20000	2548.63405	1.00000	2.65346
0.60000	2193.32160	7.00000	8.17333
1.20000	2407.37326	3.00000	2.58741
1.20000	2311.07727	3.00000	2.47700
0.60000	2937.71808	1.00000	4.77803
1.20000	2349.66975	5.00000	2.85208
0.60000	2991.66207	2.00000	5.87106
1.20000	2438.33440	1.00000	2.72012
1.20000	6704.97195	2.00000	2.23628
1.20000	3172.82971	6.00000	2.58627
0.60000	2390.09747	3.00000	6.78625
1.20000	2273.50906	6.00000	2.78630
0.60000	3850.69748	6.00000	6.73590
1.20000	7248.52762	3.00000	2.26881
1.20000	5708.10573	3.00000	2.38765
1.20000	7377.17466	3.00000	2.24649
1.20000	2315.22944	4.00000	2.92548
0.60000	7672.38522	3.00000	5.95214
1.20000	2398.89277	2.00000	2.48878
1.20000	39.61500	6.00000	5.65902
1.45100	2282.72769	2.00000	1.92089
1.20000	6976.39166	3.00000	2.31766
0.54500	2417.90165	3.00000	7.43580
1.20000	2229.20635	7.00000	3.11776
1.20000	2512.88590	3.00000	2.55801
0.44700	5289.91737	7.00000	10.15748
1.20000	2548.63405	2.00000	2.46141
0.71600	2904.78820	1.00000	4.66790
1.20000	2402.62677	4.00000	2.65956
0.60000	2482.77006	3.00000	6.35637
1.20000	7237.73859	2.00000	2.12999
1.50000	2127.67485	5.00000	2.09891
0.60000	2596.89903	3.00000	5.77982
1.20000	6702.93339	5.00000	2.29129
1.20000	2574.06208	2.00000	2.92889
0.61800	2567.35209	3.00000	5.92963
0.98600	2009.11492	6.00000	3.43900
1.20000	6764.81733	5.00000	2.56129
0.60000	2352.26198	3.00000	6.84639
0.60000	2221.05170	5.00000	6.22656
1.25500	6337.23115	7.00000	2.68183
1.20000	6464.18657	5.00000	2.62655
1.20000	2168.70522	7.00000	3.17156
0.69200	2037.56248	7.00000	6.16293
1.20000	2017.79130	7.00000	3.18228
0.60000	2021.73049	7.00000	8.04171
1.20000	7353.03069	4.00000	2.49092
1.20000	2523.87902	3.00000	2.52012
1.20000	6512.40510	7.00000	2.75456
1.20000	2346.49196	5.00000	2.85497
0.44700	1542.88797	7.00000	11.46322
0.60000	2936.61047	2.00000	5.14292
1.20000	2312.54815	4.00000	2.92824
1.20000	6366.93777	7.00000	2.81945
0.60000	10025.02858	2.00000	4.33099
0.60000	1813.74141	5.00000	6.77092
1.28000	2146.34509	5.00000	2.44492
1.20000	2123.99945	4.00000	2.70200
0.34900	1630.54605	7.00000	15.98870
1.20000	2129.04867	7.00000	3.07884
1.20000	2285.68347	4.00000	2.59375
1.20000	7109.88347	1.00000	2.43182
0.60000	319.10081	6.00000	8.57909
1.20000	6448.90692	6.00000	2.51641
0.60000	3069.98735	1.00000	4.68102
0.83900	2711.21487	1.00000	3.49054
1.01000	2064.01609	6.00000	3.49905
0.52000	1853.31874	5.00000	8.07833
0.60000	691.09069	7.00000	9.79303
0.60000	2848.15636	2.00000	4.77336
1.20000	2098.66881	6.00000	2.85155
1.20000	2430.49725	1.00000	2.72504
1.20600	6868.88184	3.00000	2.49874
0.60000	1540.07762	7.00000	7.92770
1.20000	43.70225	3.00000	5.80974
1.20000	5614.85128	7.00000	2.99652
0.60000	1824.91319	5.00000	6.75203
1.18200	2243.90089	7.00000	3.21908
1.20000	2082.86417	6.00000	2.86674
0.60000	2405.94412	3.00000	6.76583
1.20000	2094.51182	6.00000	2.85552
0.60000	1966.07447	4.00000	6.54919
0.52000	6901.17324	3.00000	7.68817
1.42700	2052.10666	6.00000	2.08058
1.20000	7109.88347	1.00000	2.43182
1.20000	2423.81120	4.00000	2.85258
0.93700	2615.32768	3.00000	3.43784
1.20000	5262.10326	4.00000	2.61257
0.60000	8051.02371	3.00000	5.91236
1.20000	2600.10759	2.00000	2.43575
1.20000	2345.99415	4.00000	2.73274
1.20000	2033.58786	5.00000	2.61366
0.60000	4709.35632	3.00000	6.43271
1.20000	2076.60822	7.00000	3.16177
1.20000	2398.31626	4.00000	2.86705
1.32900	6645.83168	4.00000	2.18980
1.20000	2197.47315	6.00000	2.69269
1.20000	2238.12851	5.00000	2.93151
0.60000	1757.70917	5.00000	6.89249
0.60000	1534.82402	7.00000	8.53609
1.20000	6793.44315	4.00000	2.57225
0.60000	2129.78348	5.00000	6.89971
0.60000	2901.85095	2.00000	4.83265
0.60000	1724.85821	7.00000	8.19834
1.20000	7109.88347	1.00000	2.43182
1.20000	7348.79179	6.00000	2.42360
1.20000	2559.86557	2.00000	2.45704
0.60000	1678.48467	6.00000	7.17289
1.20000	2430.49725	1.00000	2.72504
1.20000	2210.09983	4.00000	2.63016
0.60000	2000.58505	4.00000	6.48493
0.60000	2000.02510	4.00000	6.48646
1.10800	2161.81157	7.00000	3.36058
1.20000	7537.13037	3.00000	2.21982
0.60000	2350.02350	3.00000	6.85369
1.47600	2255.07226	2.00000	1.83822
1.13300	2355.28194	5.00000	2.91070
1.20000	2103.13410	7.00000	3.28358
1.15700	6887.47439	3.00000	2.44170
0.60000	2963.10848	1.00000	4.98036
0.60000	1871.01158	5.00000	6.65765
0.60000	8424.37798	3.00000	5.88156
1.20000	2309.48475	4.00000	2.93140
1.20000	7067.59026	2.00000	2.32694
1.20000	5910.61017	6.00000	2.46883
1.20000	7109.88347	1.00000	2.43182
0.83900	2468.24742	3.00000	4.44127
0.60000	2508.70713	3.00000	7.36961
1.20000	1951.58920	7.00000	3.34216
1.20000	933.59664	6.00000	2.71849
0.60000	1765.39194	6.00000	7.55912
0.60000	2195.89890	5.00000	6.46319
1.20000	7135.81784	3.00000	2.28902
1.20000	6347.23250	7.00000	2.82514
0.47100	2852.36946	2.00000	6.92439
1.20000	6791.36645	4.00000	2.57289
0.60000	2119.08815	4.00000	6.14793
0.60000	1895.03606	4.00000	6.68900
1.20000	7635.72503	2.00000	2.22868
1.20000	6790.12020	4.00000	2.57327
1.20000	6414.28017	6.00000	2.52351
1.32900	2447.39462	2.00000	2.38852
1.20000	792.28802	6.00000	2.69119
1.18200	2157.51260	5.00000	2.69035
1.20000	5834.08956	1.00000	2.50346
1.40200	2284.92321	1.00000	2.17160
1.50000	2073.83091	5.00000	2.07205
0.60000	2169.02706	3.00000	5.73522
1.20000	6793.58171	4.00000	2.57221
1.20000	5460.60339	6.00000	2.57087
1.20000	6629.70220	3.00000	2.29582
0.60000	2881.66843	1.00000	4.64431
0.60000	9351.70537	1.00000	3.67622
1.20000	6333.30932	7.00000	2.82825
0.60000	2722.86016	2.00000	4.89588
0.60000	2749.68802	2.00000	4.87208
1.20000	2095.25823	6.00000	2.85481
0.60000	2096.22229	7.00000	7.90396
1.30400	6913.43531	2.00000	2.32850
0.79000	2727.86891	1.00000	4.57568
1.20000	6083.38367	5.00000	2.63708
1.20000	2101.01226	6.00000	2.84932
0.60000	2849.73796	3.00000	6.66994
1.20000	2414.37515	4.00000	2.86196
0.60000	1866.27873	5.00000	6.66851
0.60000	1870.10552	5.00000	6.65890
1.35300	2311.31561	6.00000	2.44793
1.20000	2284.72017	6.00000	2.63426
0.60000	2553.52825	7.00000	9.10403
1.20000	2343.72180	5.00000	2.85749
1.20000	2240.35835	5.00000	2.92940
0.66700	2428.42629	3.00000	5.03608
1.20000	2054.88694	5.00000	2.59107
1.20600	6336.45515	6.00000	2.71217
0.60000	2989.37149	2.00000	5.57577
1.20000	6375.54912	7.00000	2.81697
0.60000	1998.66514	4.00000	6.49016
1.20000	224.08105	7.00000	3.74066
1.20000	4932.11442	2.00000	2.24314
0.60000	1810.61735	5.00000	6.78230
0.60000	2778.34434	2.00000	5.51728
0.56900	1955.76069	7.00000	9.62572
0.60000	2824.63159	1.00000	4.69634
1.20000	4738.96316	1.00000	2.45807
1.20000	7109.88347	2.00000	2.31958
1.20000	2490.75662	2.00000	2.49519
0.81400	2265.38378	5.00000	4.74761
1.20000	7021.13620	3.00000	2.30727
0.88800	2509.31047	3.00000	4.04671
1.20000	2461.63750	2.00000	2.44574
0.79000	2137.91011	7.00000	4.95294
0.60000	3021.79973	2.00000	5.75322
1.35300	2251.65944	3.00000	2.27995
1.20000	2509.92981	3.00000	2.59367
1.05900	6589.75238	6.00000	3.05569
0.60000	1923.18283	4.00000	6.63584
0.81400	2719.43634	2.00000	3.44513
0.59400	1712.69542	7.00000	8.18364
1.30400	6382.40025	5.00000	2.39003
0.60000	1617.81038	7.00000	8.29221
0.60000	2000.56506	4.00000	6.48499
1.20000	1823.64786	7.00000	3.29954
0.60000	3148.82333	5.00000	5.77803
0.60000	1537.66190	7.00000	8.52743
0.60000	2824.63159	2.00000	4.79520
0.60000	1754.97234	6.00000	7.58695
0.60000	1656.00621	7.00000	8.17825
0.60000	5334.83439	6.00000	6.52971
1.20000	2315.06740	4.00000	2.92565
0.60000	2760.47605	2.00000	4.85793
1.20000	2137.73356	5.00000	2.55802
1.20000	2149.38274	5.00000	2.54764
1.20000	6703.26579	6.00000	2.46234
0.60000	2213.42633	5.00000	6.23599
1.20000	2196.31990	7.00000	3.16714
1.20000	2548.63405	1.00000	2.65346
1.50000	1998.89800	7.00000	2.28390
0.39800	2532.71094	3.00000	8.75221
0.60000	1767.15127	5.00000	6.86797
1.20000	2548.63405	1.00000	2.65346
1.20000	5223.26273	4.00000	2.49989
1.20000	2307.71565	4.00000	2.92921
1.20000	2430.49725	1.00000	2.72504
1.20000	2450.68544	3.00000	2.84100
1.20000	2538.03648	1.00000	2.50342
1.20000	7606.05165	2.00000	2.23350
1.50000	1983.96643	7.00000	2.29546
0.60000	512.18541	2.00000	5.55937
0.60000	2222.50403	6.00000	7.01664
1.20000	7291.17424	3.00000	2.26132
1.20000	2303.33018	3.00000	2.93928
1.20000	2290.70928	7.00000	3.09631
1.20000	2518.77237	1.00000	2.48490
1.20000	3542.11925	1.00000	2.65346
0.60000	8044.06518	1.00000	3.79051
1.20000	5964.29555	5.00000	2.22116
