ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	
2.6436372991600867e+38	39.168	5.308008213552362	14.683778234086242	9.694045174537989	8.770074543623991	26	635	99	19.0	79.0	53.0	8	2.0	2.0	1.0	175	0	0.08131146430969238	13500	2.8432297706604004	
1.6087613491200456e+132	40.986	5.690082644628099	16.039256198347108	10.661157024793388	8.770074543623991	27	652	103	19.0	74.0	51.0	5	2.0	2.0	1.0	178	0	0.08437871932983398	14000	2.9276084899902344	
1.6212820333770397e+59	42.902	6.168356997971602	18.030425963488845	12.040567951318458	8.770074543623991	28	659	98	22.0	87.0	59.0	6	2.0	2.0	1.0	190	0	0.09627127647399902	14500	3.0238797664642334	
1.3004708951076358e+103	44.7	6.258403361344538	18.460084033613445	12.420168067226891	8.770074543623991	29	683	109	21.0	87.0	61.0	3	2.0	2.0	1.0	202	0	0.09511327743530273	15000	3.118993043899536	
9.053867581887191e+27	48.404	6.568788501026694	19.919917864476385	13.48870636550308	8.657791700434732	30	697	116	25.0	96.0	65.0	6	2.0	2.0	1.0	214	0	0.10608863830566406	15500	3.2250816822052	
1.4400248126946617e+88	49.874	7.451942740286299	23.32515337423313	15.973415132924336	8.432581930201549	31	709	136	21.0	114.0	78.0	5	2.0	2.0	1.0	221	0	0.11862325668334961	16000	3.34370493888855	
1.182434223981121e+51	50.692	7.51844262295082	23.581967213114755	16.17622950819672	8.432581930201549	32	722	121	25.0	106.0	76.0	4	2.0	2.0	1.0	230	0	0.11500239372253418	16500	3.458707332611084	
1.4867359311142456e+40	54.61	7.932926829268292	25.402439024390244	17.402439024390244	8.432581930201549	33	730	135	21.0	138.0	92.0	9	2.0	2.0	1.0	240	0	0.12108063697814941	17000	3.5797879695892334	
5.451168113107292e+124	58.028	8.681818181818182	29.516528925619834	20.297520661157026	8.432581930201549	34	747	133	25.0	127.0	86.0	8	2.0	2.0	1.0	252	0	0.13294243812561035	17500	3.7127304077148438	
3.189641162649975e+45	62.426	8.767820773930753	30.29735234215886	20.85336048879837	8.432581930201549	35	756	134	25.0	125.0	85.0	3	2.0	2.0	1.0	258	0	0.1430203914642334	18000	3.855750799179077	
2.3287723310483737e+127	60.918	9.05498981670061	31.36048879837067	21.602851323828922	8.086551442293242	36	765	149	29.0	140.0	95.0	5	2.0	2.0	1.0	265	0	0.14540481567382812	18500	4.001155614852905	
1.1370488956126163e+132	61.002	9.174636174636175	31.948024948024948	22.1018711018711	8.086551442293242	37	784	152	28.0	150.0	106.0	5	2.0	2.0	1.0	270	0	0.14702844619750977	19000	4.148184061050415	
2.686768645893734e+40	67.138	9.695740365111561	35.39756592292089	24.529411764705884	8.086551442293242	38	791	152	27.0	142.0	98.0	3	2.0	2.0	1.0	277	0	0.16010236740112305	19500	4.308286428451538	
3.0368734584993263e+140	70.786	10.459349593495935	38.5609756097561	26.766260162601625	6.543607244933085	39	800	166	29.0	173.0	120.0	7	2.0	2.0	1.0	286	0	0.1668834686279297	20000	4.475169897079468	
2.147776153877368e+87	76.354	10.711065573770492	40.91803278688525	28.31967213114754	6.4669487330701445	40	813	209	30.0	187.0	127.0	17	2.0	2.0	1.0	291	0	0.1666710376739502	20500	4.641840934753418	
6.9841262682961e+67	80.224	11.722672064777328	46.188259109311744	32.036437246963565	6.4669487330701445	41	819	223	35.0	216.0	150.0	19	2.0	2.0	1.0	303	0	0.18871212005615234	21000	4.83055305480957	
1.2424340084823986e+86	82.66	11.991786447638603	48.572895277207394	33.478439425051334	6.4669487330701445	42	833	203	40.0	194.0	136.0	15	2.0	2.0	1.0	313	0	0.18922781944274902	21500	5.019780874252319	
3.405544444912523e+87	81.724	11.688524590163935	48.82377049180328	33.65573770491803	6.4669487330701445	43	845	218	35.0	268.0	183.0	15	2.0	2.0	1.0	325	0	0.19498395919799805	22000	5.214764833450317	
9.591896923271865e+39	87.608	11.883299798792757	52.501006036217305	35.9738430583501	6.008617975827952	44	849	229	37.0	227.0	154.0	17	2.0	2.0	1.0	335	0	0.1985940933227539	22500	5.413358926773071	
2.6529047782919145e+87	92.886	12.107942973523421	54.38492871690428	37.38492871690428	6.008617975827952	45	858	232	44.0	216.0	155.0	19	2.0	2.0	1.0	350	0	0.20123577117919922	23000	5.6145946979522705	
1.1646042763741089e+26	97.098	12.277327935222672	57.77935222672065	39.68623481781376	6.008617975827952	46	865	242	38.0	258.0	176.0	9	2.0	2.0	1.0	356	0	0.2088630199432373	23500	5.823457717895508	
6.028724035641803e+58	99.664	12.049079754601227	57.23312883435583	39.22699386503067	6.008617975827952	47	876	241	34.0	229.0	161.0	16	2.0	2.0	1.0	364	0	0.209672212600708	24000	6.033129930496216	
1.1095568538636974e+89	102.52	12.537678207739308	59.5112016293279	40.82892057026476	6.008617975827952	48	885	275	34.0	264.0	185.0	11	2.0	2.0	1.0	374	0	0.2144763469696045	24500	6.24760627746582	
5.206177362648363e+78	103.466	12.1129363449692	60.81930184804928	41.45379876796714	6.008617975827952	49	899	294	37.0	324.0	213.0	4	2.0	2.0	1.0	381	0	0.22063589096069336	25000	6.468242168426514	
6.698943621686394e+24	114.62	13.210633946830265	71.29447852760737	48.52556237218814	6.008617975827952	50	911	290	45.0	298.0	201.0	8	2.0	2.0	1.0	388	0	0.24009275436401367	25500	6.708334922790527	
